user_id,transaction_id,replication,control_spend,control_nutrition,control_satisfaction,treatment_spend,treatment_nutrition,treatment_satisfaction,treatment_recommendations,treatment_accepted,delta_spend,delta_nutrition,delta_satisfaction,acceptance_rate,protected_group,income_group,policy_used,latency_ms
user_66,txn_66,1,106.12937898560082,50.0,50,106.12937898560082,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,low,safe_default,2.2220611572265625
user_67,txn_67,1,25.71747771964449,50.0,50,25.71747771964449,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.125978469848633
user_68,txn_68,1,95.6495015572506,50.0,50,95.6495015572506,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,2.380847930908203
user_69,txn_69,1,39.20497557837647,50.0,50,39.20497557837647,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.38800048828125
user_70,txn_70,1,36.301467289093196,50.0,50,58.64846260698313,50.0,80.0,1,1,22.346995317889935,0.0,30.0,1.0,asian,low,snap_wic_substitution,2.429962158203125
user_71,txn_71,1,37.6714006200151,50.0,50,37.6714006200151,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,snap_wic_substitution,2.7840137481689453
user_72,txn_72,1,41.324774434393255,50.0,50,41.324774434393255,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,low,snap_wic_substitution,2.4840831756591797
user_73,txn_73,1,67.4922393502159,50.0,50,67.4922393502159,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.173185348510742
user_74,txn_74,1,122.18960144756993,50.0,50,117.50377082269189,50.0,82.34291531243902,1,1,-4.685830624878037,0.0,32.34291531243902,1.0,black,low,snap_wic_substitution,2.4521350860595703
user_75,txn_75,1,95.76056589275468,50.0,50,95.76056589275468,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,safe_default,2.5658607482910156
user_76,txn_76,1,42.596898028809015,50.0,50,39.76927252356259,50.0,81.41381275262322,1,1,-2.8276255052464236,0.0,31.413812752623215,1.0,other,high,snap_wic_substitution,2.2339820861816406
user_77,txn_77,1,15.939858215747348,50.0,50,15.939858215747348,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,safe_default,2.627849578857422
user_78,txn_78,1,48.82832689530459,50.0,50,48.82832689530459,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.209901809692383
user_79,txn_79,1,35.576009589781314,50.0,50,35.576009589781314,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,snap_wic_substitution,2.2339820861816406
user_80,txn_80,1,123.79751363655647,50.0,50,118.79365594503965,50.0,82.50192884575841,1,1,-5.003857691516828,0.0,32.501928845758414,1.0,asian,low,snap_wic_substitution,2.6712417602539062
user_81,txn_81,1,93.03005831523363,50.0,50,93.03005831523363,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,safe_default,2.562999725341797
user_82,txn_82,1,45.38148918074357,50.0,50,39.94014709864801,50.0,67.72067104104778,2,1,-5.441342082095559,0.0,17.72067104104778,0.5,hispanic,high,snap_wic_substitution,2.5262832641601562
user_83,txn_83,1,38.708805919079424,50.0,50,38.708805919079424,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,safe_default,2.585172653198242
user_84,txn_84,1,57.97222269511404,50.0,50,57.97222269511404,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.3441314697265625
user_85,txn_85,1,29.67871689637084,50.0,50,29.67871689637084,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,2.1257400512695312
user_86,txn_86,1,40.04715046017463,50.0,50,40.04715046017463,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,snap_wic_substitution,2.444028854370117
user_87,txn_87,1,27.007620216861877,50.0,50,27.007620216861877,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,snap_wic_substitution,2.3140907287597656
user_88,txn_88,1,53.123516607210135,50.0,50,40.91179747878581,50.0,86.10585956421217,1,1,-12.211719128424328,0.0,36.10585956421217,1.0,black,low,snap_wic_substitution,2.1691322326660156
user_89,txn_89,1,73.61785945984849,50.0,50,73.61785945984849,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,low,snap_wic_substitution,2.3648738861083984
user_90,txn_90,1,77.67564956035895,50.0,50,73.97032273242786,50.0,81.85266341396554,2,2,-3.7053268279310885,0.0,31.852663413965544,1.0,hispanic,low,snap_wic_substitution,2.3670196533203125
user_91,txn_91,1,44.88636898888352,50.0,50,44.88636898888352,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,snap_wic_substitution,2.4318695068359375
user_92,txn_92,1,51.68736507843669,50.0,50,52.52860371438102,50.0,80.0,1,1,0.8412386359443289,0.0,30.0,1.0,asian,high,snap_wic_substitution,2.3758411407470703
user_93,txn_93,1,93.87071642681437,50.0,50,93.87071642681437,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.232789993286133
user_94,txn_94,1,91.73881814504206,50.0,50,91.73881814504206,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,safe_default,2.360820770263672
user_95,txn_95,1,61.29976153393902,50.0,50,61.29976153393902,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,snap_wic_substitution,2.405881881713867
user_96,txn_96,1,89.2083306972772,50.0,50,89.2083306972772,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,safe_default,2.209901809692383
user_97,txn_97,1,63.4552541952322,50.0,50,63.4552541952322,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.157926559448242
user_98,txn_98,1,46.257192184823666,50.0,50,46.257192184823666,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,snap_wic_substitution,2.2618770599365234
user_99,txn_99,1,33.778967831419685,50.0,50,33.778967831419685,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.218961715698242
user_0,txn_0,2,50.23974125080903,50.0,50,50.92764767230189,50.0,80.0,2,2,0.6879064214928547,0.0,30.0,1.0,other,high,snap_wic_substitution,2.499103546142578
user_1,txn_1,2,38.06149866771291,50.0,50,38.06149866771291,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.285003662109375
user_2,txn_2,2,82.49346379430501,50.0,50,83.77398883013905,50.0,80.0,1,1,1.2805250358340317,0.0,30.0,1.0,asian,high,snap_wic_substitution,2.3682117462158203
user_3,txn_3,2,107.58123854855558,50.0,50,107.58123854855558,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,2.483844757080078
user_4,txn_4,2,36.104254683621285,50.0,50,36.104254683621285,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.4061203002929688
user_5,txn_5,2,52.03308004182219,50.0,50,52.03308004182219,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.1369457244873047
user_6,txn_6,2,43.68670229970277,50.0,50,43.68670229970277,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.4061203002929688
user_7,txn_7,2,149.94638667481388,50.0,50,149.94638667481388,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.489805221557617
user_8,txn_8,2,34.85014968738938,50.0,50,34.85014968738938,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,low,safe_default,2.183198928833008
user_9,txn_9,2,57.970983320574774,50.0,50,57.970983320574774,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,2.309083938598633
user_10,txn_10,2,64.2043105547769,50.0,50,64.2043105547769,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,safe_default,2.1271705627441406
user_11,txn_11,2,113.41146411652994,50.0,50,113.41146411652994,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,low,safe_default,2.2301673889160156
user_12,txn_12,2,52.93232737759733,50.0,50,52.93232737759733,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.663850784301758
user_13,txn_13,2,86.90051309468782,50.0,50,86.90051309468782,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.4793148040771484
user_14,txn_14,2,107.55923680286217,50.0,50,109.96323316098957,50.0,80.0,1,1,2.403996358127401,0.0,30.0,1.0,black,low,snap_wic_substitution,2.389669418334961
user_15,txn_15,2,57.39320737121788,50.0,50,57.39320737121788,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.349853515625
user_16,txn_16,2,98.65534212683316,50.0,50,98.65534212683316,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.170085906982422
user_17,txn_17,2,45.53966139560811,50.0,50,45.53966139560811,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,safe_default,2.1288394927978516
user_18,txn_18,2,45.893986775934806,50.0,50,45.893986775934806,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.2788047790527344
user_19,txn_19,2,45.282480295376295,50.0,50,45.282480295376295,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,2.2559165954589844
user_20,txn_20,2,56.25133705147452,50.0,50,56.25133705147452,50.0,50.0,1,0,0.0,0.0,0.0,0.0,asian,high,snap_wic_substitution,2.2630691528320312
user_21,txn_21,2,18.592240315080012,50.0,50,18.592240315080012,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,safe_default,2.7360916137695312
user_22,txn_22,2,73.62227481694234,50.0,50,73.62227481694234,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.5107860565185547
user_23,txn_23,2,97.74088418306161,50.0,50,86.7379829496974,50.0,85.5014506166821,1,1,-11.002901233364213,0.0,35.501450616682106,1.0,black,low,snap_wic_substitution,2.5539398193359375
user_24,txn_24,2,34.76749475207978,50.0,50,36.2337013952844,50.0,65.0,2,1,1.4662066432046217,0.0,15.0,0.5,white,low,snap_wic_substitution,2.535104751586914
user_25,txn_25,2,54.113363242548125,50.0,50,54.113363242548125,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,safe_default,2.4509429931640625
user_26,txn_26,2,50.176080370834896,50.0,50,50.176080370834896,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,snap_wic_substitution,2.5870800018310547
user_27,txn_27,2,34.27893589231405,50.0,50,34.27893589231405,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,snap_wic_substitution,2.1619796752929688
user_28,txn_28,2,73.3310160543464,50.0,50,73.3310160543464,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.168893814086914
user_29,txn_29,2,67.5151798946225,50.0,50,67.5151798946225,50.0,50.0,1,0,0.0,0.0,0.0,0.0,hispanic,high,snap_wic_substitution,3.072023391723633
user_30,txn_30,2,32.72347044147552,50.0,50,32.72347044147552,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,2.2809505462646484
user_31,txn_31,2,56.03975072621259,50.0,50,56.03975072621259,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.192974090576172
user_32,txn_32,2,72.00287518316661,50.0,50,72.00287518316661,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.202749252319336
user_33,txn_33,2,60.97445221847905,50.0,50,60.97445221847905,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.277851104736328
user_34,txn_34,2,106.43265858535166,50.0,50,94.5506051869317,50.0,70.94102669920997,2,1,-11.882053398419956,0.0,20.94102669920997,0.5,other,low,snap_wic_substitution,2.302885055541992
user_35,txn_35,2,93.72669744833115,50.0,50,81.47127121094914,50.0,86.127713118691,1,1,-12.25542623738201,0.0,36.127713118691005,1.0,hispanic,low,snap_wic_substitution,2.614736557006836
user_36,txn_36,2,48.12296039668687,50.0,50,48.12296039668687,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,safe_default,2.1109580993652344
user_37,txn_37,2,61.44816953491221,50.0,50,61.44816953491221,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,low,snap_wic_substitution,2.146005630493164
user_38,txn_38,2,58.27196589100225,50.0,50,58.27196589100225,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.336740493774414
user_39,txn_39,2,113.47740035180308,50.0,50,113.47740035180308,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,safe_default,2.3260116577148438
user_40,txn_40,2,57.67927675087908,50.0,50,57.67927675087908,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,safe_default,2.279043197631836
user_41,txn_41,2,83.1419846778885,50.0,50,83.1419846778885,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,low,snap_wic_substitution,2.145051956176758
user_42,txn_42,2,69.52090814327491,50.0,50,69.52090814327491,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,safe_default,2.198934555053711
user_43,txn_43,2,74.05179481254822,50.0,50,77.93368705750191,50.0,70.0,3,2,3.88189224495369,0.0,20.0,0.6666666666666666,other,low,snap_wic_substitution,2.301931381225586
user_44,txn_44,2,21.342719270061195,50.0,50,21.342719270061195,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,2.6030540466308594
user_45,txn_45,2,108.6005458280836,50.0,50,108.96524731591742,50.0,80.0,1,1,0.36470148783382683,0.0,30.0,1.0,hispanic,low,snap_wic_substitution,2.5479793548583984
user_46,txn_46,2,29.238305249628596,50.0,50,29.238305249628596,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,low,safe_default,2.329111099243164
user_47,txn_47,2,68.14936808569377,50.0,50,68.14936808569377,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.3021697998046875
user_48,txn_48,2,33.872847829095896,50.0,50,33.872847829095896,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,2.1851062774658203
user_49,txn_49,2,65.15659770357216,50.0,50,65.15659770357216,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,snap_wic_substitution,2.285003662109375
user_50,txn_50,2,81.06417611744688,50.0,50,81.06417611744688,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.418041229248047
user_51,txn_51,2,37.47579404023688,50.0,50,38.986324485667325,50.0,65.0,2,1,1.5105304454304473,0.0,15.0,0.5,asian,low,snap_wic_substitution,2.3627281188964844
user_52,txn_52,2,64.31698248416185,50.0,50,64.31698248416185,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.213716506958008
user_53,txn_53,2,92.91119462307725,50.0,50,92.91119462307725,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,safe_default,2.4640560150146484
user_54,txn_54,2,54.241742566754226,50.0,50,54.241742566754226,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.1491050720214844
user_55,txn_55,2,59.23965989442689,50.0,50,59.23965989442689,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.3038387298583984
user_56,txn_56,2,65.48547829043733,50.0,50,65.48547829043733,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.179861068725586
user_57,txn_57,2,71.69671262716801,50.0,50,71.69671262716801,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,safe_default,2.2881031036376953
user_58,txn_58,2,31.75243208531998,50.0,50,31.75243208531998,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,safe_default,2.2749900817871094
user_59,txn_59,2,100.7138488748969,50.0,50,100.7138488748969,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.151966094970703
user_60,txn_60,2,82.45004396616523,50.0,50,82.45004396616523,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,safe_default,2.250194549560547
user_61,txn_61,2,56.33479988372159,50.0,50,56.33479988372159,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,safe_default,2.054929733276367
user_62,txn_62,2,70.5391232543393,50.0,50,70.5391232543393,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,low,safe_default,2.1131038665771484
user_63,txn_63,2,87.02184689100035,50.0,50,87.02184689100035,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,snap_wic_substitution,2.405881881713867
user_64,txn_64,2,50.51212985491458,50.0,50,50.51212985491458,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.1359920501708984
user_65,txn_65,2,59.74395217469876,50.0,50,59.74395217469876,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.129077911376953
user_66,txn_66,2,106.12937898560082,50.0,50,106.12937898560082,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,low,safe_default,2.1059513092041016
user_67,txn_67,2,25.71747771964449,50.0,50,25.71747771964449,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.0830631256103516
user_68,txn_68,2,95.6495015572506,50.0,50,95.6495015572506,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,2.312183380126953
user_69,txn_69,2,39.20497557837647,50.0,50,39.20497557837647,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.2220611572265625
user_70,txn_70,2,36.301467289093196,50.0,50,58.64846260698313,50.0,80.0,1,1,22.346995317889935,0.0,30.0,1.0,asian,low,snap_wic_substitution,2.2211074829101562
user_71,txn_71,2,37.6714006200151,50.0,50,37.6714006200151,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,snap_wic_substitution,3.0677318572998047
user_72,txn_72,2,41.324774434393255,50.0,50,41.324774434393255,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,low,snap_wic_substitution,2.3458003997802734
user_73,txn_73,2,67.4922393502159,50.0,50,67.4922393502159,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.270936965942383
user_74,txn_74,2,122.18960144756993,50.0,50,117.50377082269189,50.0,82.34291531243902,1,1,-4.685830624878037,0.0,32.34291531243902,1.0,black,low,snap_wic_substitution,2.4628639221191406
user_75,txn_75,2,95.76056589275468,50.0,50,95.76056589275468,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,safe_default,2.595186233520508
user_76,txn_76,2,42.596898028809015,50.0,50,39.76927252356259,50.0,81.41381275262322,1,1,-2.8276255052464236,0.0,31.413812752623215,1.0,other,high,snap_wic_substitution,2.285003662109375
user_77,txn_77,2,15.939858215747348,50.0,50,15.939858215747348,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,safe_default,2.4950504302978516
user_78,txn_78,2,48.82832689530459,50.0,50,48.82832689530459,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.151012420654297
user_79,txn_79,2,35.576009589781314,50.0,50,35.576009589781314,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,snap_wic_substitution,2.077341079711914
user_80,txn_80,2,123.79751363655647,50.0,50,118.79365594503965,50.0,82.50192884575841,1,1,-5.003857691516828,0.0,32.501928845758414,1.0,asian,low,snap_wic_substitution,2.6619434356689453
user_81,txn_81,2,93.03005831523363,50.0,50,93.03005831523363,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,safe_default,2.9036998748779297
user_82,txn_82,2,45.38148918074357,50.0,50,39.94014709864801,50.0,67.72067104104778,2,1,-5.441342082095559,0.0,17.72067104104778,0.5,hispanic,high,snap_wic_substitution,2.6407241821289062
user_83,txn_83,2,38.708805919079424,50.0,50,38.708805919079424,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,safe_default,2.398252487182617
user_84,txn_84,2,57.97222269511404,50.0,50,57.97222269511404,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.2430419921875
user_85,txn_85,2,29.67871689637084,50.0,50,29.67871689637084,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,2.1581649780273438
user_86,txn_86,2,40.04715046017463,50.0,50,40.04715046017463,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,snap_wic_substitution,2.2978782653808594
user_87,txn_87,2,27.007620216861877,50.0,50,27.007620216861877,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,snap_wic_substitution,2.2890567779541016
user_88,txn_88,2,53.123516607210135,50.0,50,40.91179747878581,50.0,86.10585956421217,1,1,-12.211719128424328,0.0,36.10585956421217,1.0,black,low,snap_wic_substitution,2.245187759399414
user_89,txn_89,2,73.61785945984849,50.0,50,73.61785945984849,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,low,snap_wic_substitution,2.6810169219970703
user_90,txn_90,2,77.67564956035895,50.0,50,73.97032273242786,50.0,81.85266341396554,2,2,-3.7053268279310885,0.0,31.852663413965544,1.0,hispanic,low,snap_wic_substitution,2.4640560150146484
user_91,txn_91,2,44.88636898888352,50.0,50,44.88636898888352,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,snap_wic_substitution,2.6297569274902344
user_92,txn_92,2,51.68736507843669,50.0,50,52.52860371438102,50.0,80.0,1,1,0.8412386359443289,0.0,30.0,1.0,asian,high,snap_wic_substitution,2.2950172424316406
user_93,txn_93,2,93.87071642681437,50.0,50,93.87071642681437,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.973794937133789
user_94,txn_94,2,91.73881814504206,50.0,50,91.73881814504206,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,safe_default,2.529621124267578
user_95,txn_95,2,61.29976153393902,50.0,50,61.29976153393902,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,snap_wic_substitution,2.3009777069091797
user_96,txn_96,2,89.2083306972772,50.0,50,89.2083306972772,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,safe_default,2.2280216217041016
user_97,txn_97,2,63.4552541952322,50.0,50,63.4552541952322,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.355813980102539
user_98,txn_98,2,46.257192184823666,50.0,50,46.257192184823666,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,snap_wic_substitution,2.1278858184814453
user_99,txn_99,2,33.778967831419685,50.0,50,33.778967831419685,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.141237258911133
user_0,txn_0,3,50.23974125080903,50.0,50,50.92764767230189,50.0,80.0,2,2,0.6879064214928547,0.0,30.0,1.0,other,high,snap_wic_substitution,2.5663375854492188
user_1,txn_1,3,38.06149866771291,50.0,50,38.06149866771291,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.513885498046875
user_2,txn_2,3,82.49346379430501,50.0,50,83.77398883013905,50.0,80.0,1,1,1.2805250358340317,0.0,30.0,1.0,asian,high,snap_wic_substitution,2.5551319122314453
user_3,txn_3,3,107.58123854855558,50.0,50,107.58123854855558,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,2.4662017822265625
user_4,txn_4,3,36.104254683621285,50.0,50,36.104254683621285,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.399921417236328
user_5,txn_5,3,52.03308004182219,50.0,50,52.03308004182219,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.2118091583251953
user_6,txn_6,3,43.68670229970277,50.0,50,43.68670229970277,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.5849342346191406
user_7,txn_7,3,149.94638667481388,50.0,50,149.94638667481388,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.2170543670654297
user_8,txn_8,3,34.85014968738938,50.0,50,34.85014968738938,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,low,safe_default,2.106904983520508
user_9,txn_9,3,57.970983320574774,50.0,50,57.970983320574774,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,2.4471282958984375
user_10,txn_10,3,64.2043105547769,50.0,50,64.2043105547769,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,safe_default,2.1719932556152344
user_11,txn_11,3,113.41146411652994,50.0,50,113.41146411652994,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,low,safe_default,2.2330284118652344
user_12,txn_12,3,52.93232737759733,50.0,50,52.93232737759733,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.4118423461914062
user_13,txn_13,3,86.90051309468782,50.0,50,86.90051309468782,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.444028854370117
user_14,txn_14,3,107.55923680286217,50.0,50,109.96323316098957,50.0,80.0,1,1,2.403996358127401,0.0,30.0,1.0,black,low,snap_wic_substitution,2.2897720336914062
user_15,txn_15,3,57.39320737121788,50.0,50,57.39320737121788,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,2.5420188903808594
user_16,txn_16,3,98.65534212683316,50.0,50,98.65534212683316,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.218008041381836
user_17,txn_17,3,45.53966139560811,50.0,50,45.53966139560811,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,safe_default,2.1359920501708984
user_18,txn_18,3,45.893986775934806,50.0,50,45.893986775934806,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.330303192138672
user_19,txn_19,3,45.282480295376295,50.0,50,45.282480295376295,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,2.537965774536133
user_20,txn_20,3,56.25133705147452,50.0,50,56.25133705147452,50.0,50.0,1,0,0.0,0.0,0.0,0.0,asian,high,snap_wic_substitution,2.318143844604492
user_21,txn_21,3,18.592240315080012,50.0,50,18.592240315080012,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,safe_default,2.432107925415039
user_22,txn_22,3,73.62227481694234,50.0,50,73.62227481694234,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.4590492248535156
user_23,txn_23,3,97.74088418306161,50.0,50,86.7379829496974,50.0,85.5014506166821,1,1,-11.002901233364213,0.0,35.501450616682106,1.0,black,low,snap_wic_substitution,2.3179054260253906
user_24,txn_24,3,34.76749475207978,50.0,50,36.2337013952844,50.0,65.0,2,1,1.4662066432046217,0.0,15.0,0.5,white,low,snap_wic_substitution,2.888917922973633
user_25,txn_25,3,54.113363242548125,50.0,50,54.113363242548125,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,safe_default,2.382040023803711
user_26,txn_26,3,50.176080370834896,50.0,50,50.176080370834896,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,snap_wic_substitution,2.4271011352539062
user_27,txn_27,3,34.27893589231405,50.0,50,34.27893589231405,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,snap_wic_substitution,2.3360252380371094
user_28,txn_28,3,73.3310160543464,50.0,50,73.3310160543464,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.3050308227539062
user_29,txn_29,3,67.5151798946225,50.0,50,67.5151798946225,50.0,50.0,1,0,0.0,0.0,0.0,0.0,hispanic,high,snap_wic_substitution,2.5398731231689453
user_30,txn_30,3,32.72347044147552,50.0,50,32.72347044147552,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,2.537965774536133
user_31,txn_31,3,56.03975072621259,50.0,50,56.03975072621259,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,2.257108688354492
user_32,txn_32,3,72.00287518316661,50.0,50,72.00287518316661,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,2.2280216217041016
